School,Group,Description,URL,Code,Group_Code,summary
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,"PA 7350 Advanced Organizational Theory and Behavior (3 semester credit hours) This advanced seminar provides in-depth examination of key theories of organizational behavior and change, reviews classic and contemporary literature in the field, and introduces students to common approaches to organizational research. (3-0) Y",https://catalog.utdallas.edu/2025/graduate/courses/pa7350,PA 7350,PA,"{""course_code"": ""PA 7350"", ""course_title"": ""Advanced Organizational Theory and Behavior"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,"PA 7360 Advanced Fiscal and Budgetary Policy (3 semester credit hours) This advanced seminar reviews central theories of public budgeting and finance, discusses roles of fiscal and political institutions in financial management, and provides a foundation for analyzing government budgets. The course helps students develop skills in reading and critically evaluating published and working papers in public affairs. (3-0) T",https://catalog.utdallas.edu/2025/graduate/courses/pa7360,PA 7360,PA,"{""course_code"": ""PA 7360"", ""course_title"": ""Advanced Fiscal and Budgetary Policy"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,PA 7375 Nonprofit Organizations: Theory and Practice (3 semester credit hours) This class explores the leading theories of nonprofit organizations and how theory is applied to the practice of managing nonprofit organizations. Students will also write a research paper on nonprofit management using related data. (3-0) Y,https://catalog.utdallas.edu/2025/graduate/courses/pa7375,PA 7375,PA,"{""course_code"": ""PA 7375"", ""course_title"": ""Nonprofit Organizations: Theory and Practice"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,"PA 7377 Education Policy (3 semester credit hours) This course examines the administrative, political, economic, historical, and legal dimensions of education policy reform. Specifically, this course provides students with the tools to analyze and critique education policy design and implementation. (3-0) R",https://catalog.utdallas.edu/2025/graduate/courses/pa7377,PA 7377,PA,"{""course_code"": ""PA 7377"", ""course_title"": ""Education Policy"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,"PA 7381 Special Topics in Public Affairs (3 semester credit hours) This course offers rotating topics among the major fields within the program including but not limited to environmental policy, health policy, and immigration policy and reform. May be repeated for credit as topics vary (9 semester credit hours maximum). (3-0) R",https://catalog.utdallas.edu/2025/graduate/courses/pa7381,PA 7381,PA,"{""course_code"": ""PA 7381"", ""course_title"": ""Special Topics in Public Affairs"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,PA 7384 Readings in Public Affairs (3 semester credit hours) Individual directed reading and writing course in selected topics of public administration and public policy. May be repeated for credit (9 semester credit hours maximum). Department consent required. (3-0) R,https://catalog.utdallas.edu/2025/graduate/courses/pa7384,PA 7384,PA,"{""course_code"": ""PA 7384"", ""course_title"": ""Readings in Public Affairs"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,"PA 8330 Inside Washington: Policymaking from the Ground Up (3 semester credit hours) This course competitively selects a group of UT System graduate students to spend an 11-week summer program in Washington, D.C. The course is designed to complement students' experiences at their accompanying three-semester credit hour internship placement. The course provides a context for and a familiarity with the dynamics that influence all activity in the government, including meeting officials from the White House, House and Senate, nonprofits, lobbying firms, think tanks, the media, and others. Students return with a participant's understanding of the workings of the remarkable machinery of the federal government. Corequisites: PA 8331 and PA 8332 and instructor consent required. (3-0) Y",https://catalog.utdallas.edu/2025/graduate/courses/pa8330,PA 8330,PA,"{""course_code"": ""PA 8330"", ""course_title"": ""Inside Washington: Policymaking from the Ground Up"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,PA 8331 Archer Center Independent Study and Research (3 semester credit hours) Students pursue independent study and research while participating in the Archer Program. Corequisites: PA 8330 and PA 8332 and instructor consent required. (3-0) Y,https://catalog.utdallas.edu/2025/graduate/courses/pa8331,PA 8331,PA,"{""course_code"": ""PA 8331"", ""course_title"": ""Archer Center Independent Study and Research"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,"PA 8332 Archer Center Washington Internship (3 semester credit hours) Students are competitively selected to participate in an 11-week summer program in Washington, D.C. The internship experience provides students with the opportunity not only to view the activity of the government, but to participate in it as well. The internships, which are monitored by the Archer Center, integrate the student into the work of the office or agency, treating the intern like a junior staff member. Students thus participate in and come to understand the nature, the pace, the context, and the intensity of federal government policy making. The internship is complemented by a required 3-semester credit hour, academic course. Pass/Fail only. Corequisites: PA 8330 and PA 8331 and instructor consent required. (3-0) Y",https://catalog.utdallas.edu/2025/graduate/courses/pa8332,PA 8332,PA,"{""course_code"": ""PA 8332"", ""course_title"": ""Archer Center Washington Internship"", ""credit_hours"": ""3""}"
"School of Economic, Political and Policy Sciences",Public Affairs/Administration,PA 8340 Dissertation Seminar in Public Affairs (3 semester credit hours) Students will explore current issues in public affairs of relevance to their area of concentration. The course will focus on the identification of a specific dissertation research topic and students are expected to develop a formal research proposal. Enrollment is only permitted for students either in their final semester of coursework or who have completed all coursework requirements. Pass/Fail only. May be repeated for credit (9 semester credit hours maximum). Graduate Program Director consent required. (3-0) S,https://catalog.utdallas.edu/2025/graduate/courses/pa8340,PA 8340,PA,"{""course_code"": ""PA 8340"", ""course_title"": ""Dissertation Seminar in Public Affairs"", ""credit_hours"": ""3""}"
